Date,daily_ret
2014-04-02,-0.060767774143570374
2014-04-03,0.037573313782991224
2014-04-04,-0.040628864158275935
2014-04-07,0.04234947523476351
2014-04-08,0.048224695283518804
2014-04-09,0.07954162453656899
2014-04-10,0.03699656571963783
2014-04-11,-0.032214360981484336
2014-04-14,-0.1376574895006999
2014-04-15,0.05447330447330434
2014-04-16,-0.022579541566883243
2014-04-17,0.03762688134406722
2014-04-22,0.14454376792039136
2014-04-23,0.17889773062186842
2014-04-24,-0.11612500000000003
2014-04-25,-0.07071135624381264
2014-04-28,-0.09770202404504646
2014-04-29,0.08804182830156848
2014-04-30,-0.04774453573089443
2014-05-02,0.0
2014-05-05,-0.034022464593846724
2014-05-07,0.047185709470846104
2014-05-08,-0.05230125523012552
2014-05-09,0.07947019867549665
2014-05-12,-0.031304074248859504
2014-05-13,0.03377720038973675
2014-05-14,-0.001413760603204417
2014-05-15,-0.10036180588327837
2014-05-16,0.003671970624234966
2014-05-19,-0.016898954703832736
2014-05-20,0.0035442140705297387
2014-05-21,0.0967684972629348
2014-05-22,-0.04540331669618414
2014-05-23,0.03761173891044023
2014-05-26,0.021781534460338037
2014-05-27,-0.01145402481705371
2014-05-28,-0.06887672996459604
2014-05-29,-0.013826477704804718
2014-05-30,0.004907115317209998
2014-06-03,0.04638995465643525
2014-06-04,-0.029333333333333322
2014-06-05,0.030219780219780112
2014-06-06,-0.009166666666666545
2014-06-09,-0.04524810765349041
2014-06-10,0.009689922480620172
2014-06-11,-0.052695864596056574
2014-06-12,0.0920979922637688
2014-06-13,-0.07117557766908422
2014-06-16,0.12148175049936438
2014-06-17,0.11026554404145084
2014-06-18,0.056584512177336954
2014-06-19,-0.14230503795721183
2014-06-20,0.11570646926295458
2014-06-23,0.08178277801817391
2014-06-24,-0.07613333333333328
2014-06-25,-0.03925530379564146
2014-06-26,0.08367132341895744
2014-06-27,0.0986969780981426
2014-06-30,1.5052990158970476
2014-07-02,0.025180037266455235
2014-07-03,-0.11927101242815741
2014-07-04,-0.5259077472251659
2014-07-07,-0.05882352941176472
2014-07-08,-0.09825000000000006
2014-07-09,-0.059329082339894534
2014-07-10,0.04745063365753022
