Date,intraday_ret,overnight_ret,daily_ret,intraday_overnight_ret_diff,ret_range,stoch_k,disc_stoch_k_1,disc_stoch_k_3,macd,disc_macd_1,disc_macd_9,rsi,disc_rsi_ter
2015-02-25,-0.014398436061254313,0.0020526244066410826,-0.012375366235889973,-0.016451060467895396,0.018621249630925114,0.7684550382653056,0,0,13.80807595621718,0,1,53.26091511296752,neutral
2015-02-26,0.026654499080234144,-0.0014430553679072482,0.025172979794350292,0.028097554448141392,0.03232788977586649,0.9893080207487923,1,1,21.47662502089588,1,1,59.42055188505104,neutral
2015-02-27,0.0021345046462640915,-0.00030003084429244977,0.0018338333847405242,0.0024345354905565414,0.00963183130976079,0.9288697510279412,0,1,27.761709045690623,0,1,59.84615918947675,neutral
2015-03-02,-0.0006049757870928795,0.008567414157924697,0.007957255292708298,-0.009172389945017576,0.011800136586021163,0.9770100697134002,1,1,34.63746765149199,1,1,61.72546169162962,neutral
2015-03-03,-0.019950772634949154,-0.006097848814446025,-0.02592696465413591,-0.01385292382050313,0.020856531168171263,0.6877149496514331,0,0,32.18140994775786,0,1,52.95899622153642,neutral
2015-03-04,0.004595025991060353,0.001929929587502489,0.006533823655178406,0.002665096403557864,0.012468998546138654,0.7587296669248648,1,0,31.718784567934563,1,1,54.661239999770224,neutral
2015-03-05,-0.004813207144381941,-0.004976181170379732,-0.00976543692400067,0.00016297402599779048,0.013991084224061291,0.6376858331452163,0,1,28.24431984507555,0,1,51.634188180278365,neutral
2015-03-06,-0.006472103690755647,0.0013843047300890906,-0.005096758324419248,-0.007856408420844738,0.01254168644925834,0.51634836887865,0,0,23.77874982181038,0,0,50.090288645488286,neutral
2015-03-09,0.02552395860509615,-0.008285132757609606,0.017027356461943643,0.033809091362705754,0.037147982475305666,0.6506451295183686,1,1,24.734001230114245,1,0,54.91561357133331,neutral
2015-03-10,-0.0008599062333268284,-0.00398841071302385,-0.004844887287117516,0.003128504479697022,0.01108614232209745,0.5662365803210876,0,1,23.833255168470714,0,0,53.309415162971625,neutral
2015-03-11,2.2697804271138674e-05,0.0011248050763930217,0.0011475284112696382,-0.001102107272121883,0.016105163593809105,0.5604602510460259,0,0,23.178217596886952,1,0,53.653507856404396,neutral
2015-03-12,0.00988000640865283,0.009373980395216535,0.019346601790248608,0.0005060260134362952,0.018955073553402448,0.9171025104602516,1,1,27.840530410069277,1,1,59.128580291400944,neutral
2015-03-13,0.003603658587332483,0.0032926598456930805,0.006908184054953637,0.0003109987416394025,0.012984157379677383,0.8940151853506029,0,1,33.156011612305974,1,1,60.93741845214119,neutral
2015-03-16,0.017546412870664566,0.006664529004936928,0.02432788045311063,0.010881883865727637,0.023390810634498514,0.9997571552471822,1,1,43.963456866339584,1,1,66.5847093388339,neutral
2015-03-17,0.006202530289558499,0.007634246978279221,0.01388412891595836,-0.0014317166887207224,0.012348644104844797,0.9842065607974955,0,1,56.03409395293056,1,1,69.37231554444772,neutral
2015-03-18,0.02042137492073678,0.003185950941146478,0.023672387360531566,0.017235423979590304,0.021878460097095723,1.0000233339555715,1,1,71.94750940307677,1,1,73.48950166780078,overbought
2015-03-19,-0.002988640051931248,0.0013494329261634127,-0.0016432400950583403,-0.004338072978094661,0.012849513528130106,0.9560954623675385,0,0,83.09121085942388,0,1,72.74120900336833,overbought
2015-03-20,0.010403661008854113,0.0033205373280482536,0.013758744081630692,0.00708312368080586,0.02199107231218782,0.9513587119770912,1,0,95.08948167725202,1,1,75.03003286229027,overbought
2015-03-23,0.012485088246989615,0.007838009335734428,0.020420955820961373,0.0046470789112551866,0.012868105133626406,0.9995674194769376,1,1,109.74727811085268,1,1,78.02050682619506,overbought
2015-03-24,-0.0017637880740790945,0.0020165858521775147,0.00024924094802192265,-0.0037803739262566092,0.02670654521835016,0.9706308856159478,0,0,120.05959978263809,0,1,78.05575609053791,overbought
2015-03-25,-0.005343827462780021,-0.002886950831225445,-0.008215350926869869,-0.0024568766315545758,0.01679566076440015,0.9136048360326358,0,0,124.1670928328108,0,1,73.85056399812532,overbought
2015-03-26,0.007203416841971059,-0.004735547823703588,0.002433756893318151,0.011938964665674647,0.02515474278057357,0.9268942229029956,1,0,126.7352188084974,0,1,74.28884796233851,overbought
2015-03-27,0.0035779802604647974,0.0019088607594936616,0.005493670886075996,0.0016691195009711358,0.015230379746835521,0.955658573091634,1,1,129.03406145259987,1,1,75.29776468254181,overbought
2015-03-30,0.022295462388285094,0.006878666565954167,0.02932749200594209,0.015416795822330926,0.025840320265881022,0.9771474136029727,1,1,138.6565272113403,1,1,79.86507149169589,overbought
2015-03-31,-0.021184475027060532,0.012401606582880469,-0.009045589969130519,-0.033586081609941004,0.03137092789456444,0.8175983732863102,0,0,141.6653932364352,0,1,75.11653575456776,overbought
