Date,HSI_daily_ret,HSI_disc_stoch_k_3,HSI_stoch_k,HSI_disc_macd_1,HSI_intraday_ret,HSI_overnight_ret,HSI_rsi,CSI300_overnight_ret,SSE50_overnight_ret,HSI_ret_range,HSI_OC_ter_0.005
2012-12-03,-0.011917220175255,0,0.6291366173579613,0,-0.0137101866228203,0.0018178900595413,54.04180257885591,-0.0013833973621977,-0.0020481211557347,0.0202311969615836,sell
2012-12-04,0.0014756208962489,0,0.6593238974374035,0,0.0006380402902227,0.0008370465366111,54.77904003666277,-0.0018588330132537,-0.0018600947669334,0.0075923682961692,sell
2012-12-05,0.0216027562393692,1,0.9973230399037496,1,0.0207113152924543,0.0008733526645185,63.9179608362788,-0.0014450121277803,-0.0008926550017789,0.0215188075887071,buy
2012-12-06,-0.0009474066945162,1,0.9130184811505077,1,-0.0047450615993966,0.0038157609255206,63.30071555450471,-0.0010326648187402,-0.0013797495223944,0.0063226220162126,buy
2012-12-07,-0.0026355561489594,0,0.8443983542425468,1,-0.0046450683501268,0.002018890083597,61.52252667667228,0.0001316028317298,0.0011746916434435,0.0082396242313509,sell
2012-12-10,0.0038551721946695,1,0.9121925335591872,1,-0.0045062929687428,0.0083993149372564,63.14893427671242,0.0036318965977673,0.0043794191764733,0.0063899641951828,neutral
2012-12-11,0.0021196454643961,1,0.9208721226023546,1,0.001253553596687,0.0008650075344032,64.05210835140062,-0.0034521476849915,-0.0031573599148359,0.0066966628296898,neutral
2012-12-12,0.0080366709749737,1,0.9946949012353364,1,0.0040355874149975,0.003985001737117,67.3285815691375,-0.0003409342483949,0.000376897404879,0.0042604207559202,buy
2012-12-13,-0.0025671525463005,0,0.8740729272798405,1,-0.0024625652325891,-0.0001048455026009,65.26579021912471,-0.003161696291952,-0.0032948531497227,0.0081037415002888,neutral
2012-12-14,0.0071461904778893,1,0.9697579276324084,1,0.0093433216585052,-0.0021767927061781,68.1807774824432,0.001337709128527,0.0012105427266556,0.010679562904619,neutral
2012-12-17,-0.004086135254239,0,0.878015235486618,1,-0.0034151304084245,-0.0006733042676932,64.80773781483396,0.0014134905576283,0.0028008286749303,0.007600657389646,buy
2012-12-18,-0.0008385552905152,0,0.8506147342671886,0,-0.0013642548241417,0.0005264177015152,64.10965274301972,-0.0023703891494484,-0.0022428616614428,0.0061625051791589,neutral
2012-12-19,0.0057186136128062,1,0.9393963167081804,1,-0.001380787143506,0.0071092170718454,66.73870963071883,-0.0022465077783219,-0.0026191363154425,0.0054102080504618,neutral
2012-12-20,0.0016094046834349,1,0.9759585776766628,1,0.0025124579496404,-0.0009007900690355,67.46516119117865,-0.0041288679141836,-0.0047132487012763,0.0078587329110825,neutral
2012-12-21,-0.0067736862025027,0,0.8218271324062997,0,-0.0026058296978722,-0.0041787456040253,61.37916809683816,0.0006541374191762,0.000747742502597,0.0062635070554095,neutral
2012-12-24,0.0015502611249287,0,0.8377987336117402,0,0.0020657633756268,-0.0005144395403368,62.21361728236941,-0.0016821247892073,-0.0026352280507942,0.0036811759213136,neutral
2012-12-27,0.0034869341562715,0,0.813379258065347,0,-0.0037736137954147,0.0072880502386084,64.09562732191318,0.0029133877491232,0.002926867196872,0.0048901818927927,buy
2012-12-28,0.0020694519721271,1,0.90157461480999,0,-0.0017501830651746,0.0038263318184522,65.20706643277879,0.0014276422631196,0.0016286280347888,0.0034425243324879,neutral
2012-12-31,-0.0004266156462731,1,0.8718402794624229,0,0.0032093100606032,-0.0036242942229641,64.76108540406301,0.0022217294006168,0.002271914624419,0.0057988190561996,neutral
2013-01-02,0.0289121623386481,1,0.9949596590764348,1,0.0197605218118787,0.0089743036046434,76.49107549646887,0.00683035973588185,0.0087476019442236,0.0201766447767966,buy
